"","mod","x","y","angle","height","period","wind"
"135","mod044",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"136","mod045",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"137","mod045",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"138","mod045",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"139","mod046",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"140","mod046",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"141","mod046",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"142","mod047",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"143","mod047",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"144","mod047",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"145","mod048",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"146","mod048",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"147","mod048",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"148","mod049",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"149","mod049",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"150","mod049",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"151","mod050",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
